BscStartDate,Asset,OriginalShorttext,PMType,Cost,RunningTime,MajorSystem,Part,Action,Variant,FM,Location,Comments,FuncLocation,SuspSugg,Rule
2005-10-16,C,LH CONTROL LEVER LOOSE,PM01,0,587,NA,Controls,NA,NA,Missing / Loose,Left,NA,SHOVEL/EXCAVATOR - CONTROLS,0,Rule_1_3_89_91_408_477
2005-10-20,C,LH CONTROL LEVER LOOSE,PM01,3239.17,4,NA,Controls,NA,NA,Missing / Loose,Left,NA,SHOVEL/EXCAVATOR - CONTROLS,0,Rule_1_3_89_91_408_477
2005-11-03,C,REPLACE RH PILOT CONTROL LEVER.,PM01,3225.53,14,NA,Controls,Replace,2V,NA,Right,NA,JOYSTICK - RIGHT,0,Rule_1_3_89_91_361_362_487
2006-10-11,C,REPLACE R/H CONTROL LEVER,PM01,3204.63,342,NA,Controls,Replace,2V,NA,Right,NA,JOYSTICK - RIGHT,0,Rule_1_3_89_91_361_362_488
2009-12-08,C,REPLACE CLAM CONTROL PEDAL,PM01,3562.11,1154,NA,Controls,Replace,2V,NA,NA,NA,PEDAL CLAM CONTROL,0,Rule_1_3_85_89_361_362
2010-04-28,C,BUTTONS FOR CONTRL LEVER,PM01,0,141,NA,Controls,NA,NA,NA,NA,NA,"IMPLEMENTS HYD,MECH - CONTROLS",0,Rule_1_3_91
2005-10-23,D,rewire control switch on A/C,PM01,525.56,NA,NA,Controls,NA,NA,NA,NA,NA,AIR CONDITIONING SYSTEM,0,Rule_1_3_98_154_229_231
2006-01-10,D,fault contamination pilot control,PM01,156.56,79,NA,Controls,NA,NA,Unspecified,NA,NA,ELECTRICAL CONTROL SYSTEMS,0,Rule_1_3_98_476
2007-02-04,D,Servo lever switch U/S on SHD24,PM01,220.36,390,NA,Controls,NA,NA,NA,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_100_154
2007-04-14,D,Lost control to motions,PM01,192.17,69,NA,Controls,NA,NA,Missing / Loose,NA,NA,JOYSTICKS,0,Rule_1_3_98_441
2008-04-17,D,Control lever loose SHD0024,PM01,838.49,369,NA,Controls,NA,NA,Missing / Loose,NA,NA,SHOVEL/EXCAVATOR - CONTROLS,0,Rule_1_3_98_100_439
2009-01-15,D,servo lever  switch u/s,PM01,14.53,273,NA,Controls,NA,NA,NA,NA,NA,ELECTRICAL CONTROL SYSTEMS,0,Rule_1_3_100_154
2009-10-27,D,Change pilot control line filter,PM01,805.5,285,Engine,Controls,Replace,1,NA,NA,NA,HYDRAULIC FILTERS,0,Rule_1_3_51_98_128_387
2009-11-21,D,Repair servo control lever,PM01,0,25,NA,Controls,Repair,1,NA,NA,NA,OPERATORS CABIN,0,Rule_1_3_98_100_366
2009-11-24,D,Replace control tower pivot bush,PM01,439.92,3,NA,Controls,Replace,2V,NA,NA,NA,OPERATORS CABIN,0,Rule_1_3_98_168_392_393
2010-02-16,D,Servo lever micro switch u/s,PM01,28.21,84,NA,Controls,NA,NA,NA,NA,NA,ELECTRICAL,0,Rule_1_3_100_154
2010-09-04,D,shd 24 - Replace Direction control hoses,PM01,1668,200,Hydraulic System,Controls,Replace,2V,NA,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_54_98_392_393
2011-01-15,D,Power up button not working RH controler,PM01,491.65,133,NA,Controls,NA,NA,Unspecified,Right,NA,JOYSTICKS,0,Rule_1_3_98_477_518
2011-02-17,D,Pilot control contamination alarm,PM01,701.92,33,NA,Controls,NA,NA,NA,NA,NA,ELECTRICAL CONTROL SYSTEMS,0,Rule_1_3_98_285
2008-06-28,E,REPLACE L/H CONTROL LEVER-BROKEN,PM01,4295.89,NA,NA,Controls,Replace,2V,Structural Integrity,Left,NA,ELECTRICAL CONTROL SYSTEMS,0,Rule_1_3_82_84_345_346_422_462
2011-07-18,E,air con control broken,PM01,0,1115,NA,Controls,NA,NA,Structural Integrity,NA,NA,AIR CONDITIONING SYSTEM,0,Rule_1_3_82_211_213_422
2004-02-23,C,FIT TANK /SINK  FOR WASH UP FACILITIES.,PM01,5806.01,NA,NA,Tank,Replace,Install,NA,NA,NA,MACHINE,0,Rule_1_3_199_354
2004-09-14,C,REPAIR/MODIFY WATER TANK STAND,PM01,171.65,204,NA,Tank,Modify_Repair,1,NA,NA,NA,OPERATORS CABIN,0,Rule_1_3_199_330_335
2005-08-06,C,REPAIR WATER TANK,PM01,812.13,326,NA,Tank,Repair,1,NA,NA,NA,OPERATORS CABIN,0,Rule_1_3_199_335
2005-09-29,C,REFIT HANDWASH - WATER TANK,PM01,0,54,NA,Tank,Modify_Replace,Install,NA,NA,NA,OPERATORS CABIN,0,Rule_1_3_199_334_354
2005-12-11,C,REPAIR CRACK IN WATER TANK,PM01,1028.81,73,NA,Tank,Repair,1,Structural Integrity,NA,NA,MACHINE,0,Rule_1_3_199_335_439
2005-12-16,C,Repair crack in aluminium water tank,PM01,216.59,5,NA,Tank,Repair,1,Structural Integrity,NA,NA,MAIN FRAME,0,Rule_1_3_199_335_439
2006-03-28,C,REMOVE WATER TANK & FRAME,PM01,0,102,NA,Tank,Replace,Install,NA,NA,NA,MACHINE,0,Rule_1_3_199_355
2006-06-01,C,FABRICATE & FIT POLY TANK & FRAME,PM01,6298.28,65,NA,Tank,Replace,Install,NA,NA,NA,SUPERSTRUCTURE,0,Rule_1_3_199_353_354
2008-03-02,C,REPLACE POLY WATER TANK,PM01,2838.5,640,NA,Tank,Replace,2V,NA,NA,NA,MAIN FRAME,0,Rule_1_3_199_361_362
2004-04-03,D,water leak header tanks,PM01,978.97,NA,NA,Tank,NA,NA,Leak,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_208_434
2005-01-07,D,leak at fill line beside tank,PM01,0,279,NA,Tank,NA,NA,Leak,NA,Positional Term,GREASE LUBE SYSTEM,0,Rule_1_3_208_434_523
2005-04-28,D,bypass screens in tank missing,PM01,1637.68,111,NA,Tank,NA,NA,Leak_Missing / Loose,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_208_436_440
2005-04-28,D,l/h header tank leaking   done,PM01,0,0,NA,Tank,NA,NA,Leak,Left,NA,COOLING SYSTEM,0,Rule_1_3_208_434_509
2006-09-28,D,replace both header tank overflows,PM01,0,518,NA,Tank,Replace,2V,NA,Front_Right,NA,ENGINES  x 2,0,Rule_1_3_208_392_393_507_520
2008-10-30,D,case drain leaky fitting,PM01,0,763,NA,Tank,NA,NA,Leak,NA,NA,SLEW PUMP - RIGHT DOUBLE,0,Rule_1_3_209_434
2009-06-16,D,tank drain bung leak,PM01,115.54,229,NA,Tank,NA,NA,Leak,NA,NA,OIL - HYDRAULIC,0,Rule_1_3_208_209_434
2009-07-07,D,Header tank overflow pipe missing,PM01,0,21,NA,Tank,NA,NA,Missing / Loose,Front_Right,NA,ENGINES  x 2,0,Rule_1_3_208_440_507_520
2009-12-27,D,Water leak at header tank fill point SHD,PM01,0,173,NA,Tank,NA,NA,Leak,NA,Positional Term,OPERATORS CABIN,0,Rule_1_3_208_434_523
2010-06-08,D,Replace header tank with spare tank,PM01,81,163,NA,Tank,Replace,2V,NA,NA,NA,COOLING SYSTEM,0,Rule_1_3_208_392_393
2010-07-21,D,tank drain bung leak,PM01,0,43,NA,Tank,NA,NA,Leak,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_208_209_434
2010-07-27,D,Overhaul Spare header tank,PM01,207,6,NA,Tank,Replace,3,NA,NA,NA,COOLING SYSTEM,0,Rule_1_3_208_394
2006-10-12,E,REFIT WATER TANK,PM01,420.08,NA,NA,Tank,Modify_Replace,Install,NA,NA,NA,MAIN FRAME,0,Rule_1_3_192_318_338
2007-02-15,E,FIT SECOND AIR TANK,PM01,1135.7,126,NA,Tank,Replace,Install,NA,NA,NA,Shovel Tracked Hydr O&K RH120E SHD26,0,Rule_1_3_192_338
2007-05-26,C,AFTERCOOLER HOSE COME OFF,PM01,170.27,NA,Hydraulic System,AfterCooler,NA,NA,NA,NA,NA,AFTERCOOLER - LEFT,0,Rule_1_3_53_76
2006-12-13,D,Crack in RH Eng aftercooler,PM01,0,NA,Engine,AfterCooler,NA,NA,Structural Integrity,Right,NA,AFTERCOOLER - RIGHT,0,Rule_1_3_26_85_470_518
2007-01-10,D,Replace L/H after cooler,PM01,34.16,28,NA,AfterCooler,Replace,2V,NA,Left,NA,AFTERCOOLER - LEFT,0,Rule_1_3_85_392_393_509
2007-02-08,D,Crack in L/H Eng aftercooler,PM01,4773.7,29,Engine,AfterCooler,NA,NA,Structural Integrity,Left,NA,AFTERCOOLER - LEFT,0,Rule_1_3_26_85_470_509
2007-02-08,D,Replace R/H Eng aftercooler,PM01,2104.51,0,Engine,AfterCooler,Replace,2V,NA,Right,NA,AFTERCOOLER - RIGHT,0,Rule_1_3_26_85_392_393_519
2006-02-17,E,TURBO - AFTERCOOLER BLOWN   WARRANTY,PM01,0,NA,Turbochargers,AfterCooler,NA,NA,Structural Integrity,NA,Warranty Item,ENGINES  x 2,0,Rule_1_3_45_69_421_481
2007-01-16,E,HOSE ON  AFTERCOOLER BLOWN OFF,PM01,724.84,333,NA,AfterCooler,NA,NA,Structural Integrity,NA,NA,ENGINE RIGHT HAND,0,Rule_1_3_51_69_421
2007-03-24,E,LH ENGINE AFTER COOLER PIPE BLOWN OFF,PM01,147.56,67,Engine,AfterCooler,NA,NA,Structural Integrity,Left,NA,ENGINE LEFT HAND,0,Rule_1_3_25_69_421_461
2007-03-25,E,LH ENGINE AFTER COOLER PIPE BLOWN OFF,PM01,147.56,1,Engine,AfterCooler,NA,NA,Structural Integrity,Left,NA,ENGINE LEFT HAND,0,Rule_1_3_25_69_421_461
2007-03-26,E,RH ENG AFTER COOLER PIPE BRACKET BROKEN,PM01,221.33,1,Engine,AfterCooler,NA,NA,Structural Integrity,Right,NA,ENGINES  x 2,0,Rule_1_3_25_69_422_471
2007-03-26,E,LH ENG AFTER COOLER PIPE BRACKET BROKEN,PM01,248.89,0,Engine,AfterCooler,NA,NA,Structural Integrity,Left,NA,ENGINES  x 2,0,Rule_1_3_25_69_422_461
2007-05-23,E,REPLACE AFTER COOLER HOSE,PM01,2443.31,58,Hydraulic System,AfterCooler,Replace,2V,NA,NA,NA,ENGINES  x 2,0,Rule_1_3_51_69_345_346
2007-05-25,E,blown aftercooler hose,PM01,75.68,2,Hydraulic System,AfterCooler,NA,NA,Structural Integrity,NA,NA,ENGINES  x 2,0,Rule_1_3_51_69_421
2007-05-28,E,LH ENG AFTER COOLER PIPE BLOWN OFF AGAIN,PM01,4093.15,3,Engine,AfterCooler,NA,NA,Structural Integrity,Left,NA,ENGINE LEFT HAND,0,Rule_1_3_25_69_421_461
2007-08-10,E,AFTERCOOLER PIPING LEAKING,PM01,748.89,74,NA,AfterCooler,NA,NA,Leak,NA,NA,INDUCTION & EXHAUST,0,Rule_1_3_69_387
2007-08-10,E,AFTERCOOLER HOSE HAS COME OFF,PM01,0,0,NA,AfterCooler,NA,NA,NA,NA,NA,ENGINES  x 2,0,Rule_1_3_51_69
2009-03-16,E,RADIATOR AFTERCOOLER EXTENSIONS,PM01,5551.38,584,Radiator,AfterCooler,Minor Maint,18,Contamination,NA,NA,ENGINES  x 2,0,Rule_1_3_35_69_309_368
2009-06-08,E,AFTER COOLER HOSE RUBBED THROUGH,PM01,4893.3,84,Hydraulic System,AfterCooler,NA,NA,NA,NA,NA,ENGINE RIGHT HAND,0,Rule_1_3_51_69
2001-07-05,B,replace lhs track adjuster & acumulator,PM01,6169.05,NA,NA,Track,Minor Maint_Replace,2V,NA,Left,NA,Track Adjust Cylinder Left,0,Rule_1_3_289_331_383_384_499
2002-01-17,B,REPAIR LEAK ON BLEED SCREW L/H TRACK TEN,PM01,430.04,196,NA,Track,Minor Maint_Repair,1,Leak,Left,NA,Track Adjust Cylinder Left,0,Rule_1_3_289_328_357_425_500
2002-02-14,B,Replace broken track pads,PM01,20404.68,28,NA,Track,Replace,2V,Structural Integrity,NA,NA,Track Assemblies,0,Rule_1_3_289_383_384_460
2002-07-10,B,Replace RH front carrier roller,PM02,6995.58,146,NA,Track,Replace,2V,NA,Front_Right,NA,Carrier Roller - Front Right,1,Rule_1_4_292_383_384_496_509
2002-07-21,B,replace l/h track adjuster,PM01,21004.29,11,NA,Track,Minor Maint_Replace,2V,NA,Left,NA,Track Adjust Cylinder Left,0,Rule_1_3_289_331_383_384_500
2002-07-22,B,GREASED LOAD ROLLER,PM01,0,1,NA,Track,NA,NA,NA,NA,NA,Track Roller - Lh No3,0,Rule_1_3_292_297
2002-12-20,B,Overhaul left engine idler pulley,PM01,450.55,151,Engine,Idler,Replace,3,NA,Left,NA,Left Engine,0,Rule_1_3_25_296_385_501
2003-03-17,B,Replace LH front and rear carry rollers,PM01,15388.73,87,NA,Track,Replace,2V,NA,Front_Left_Rear,NA,Carrier Roller - Front Left,0,Rule_1_3_292_383_384_496_499_507
2003-09-10,B,L.H. TRACK APPEARS LOOSE,PM01,0,177,NA,Track,NA,NA,Missing / Loose,NA,NA,Track Chain - Left,0,Rule_1_3_289_430
2003-09-15,B,l/h track appears tight and noisy,PM01,0,5,NA,Track,NA,NA,NA,Left,NA,Track Frame - Left Hand,0,Rule_1_3_289_500
2003-11-05,B,Replace LH front idler,PM01,4705.96,51,NA,Idler,Replace,2V,NA,Front_Left,NA,Idler - Lh Front,0,Rule_1_3_296_383_384_496_499
2003-11-05,B,Replace RH track rollers x 5,PM02,59284.55,0,NA,Track,Replace,2V,NA,Right,NA,Track Rollers,1,Rule_1_4_289_292_383_384_509
2003-11-28,B,replace rhs track idler,PM01,22172.75,23,NA,Track_Idler,Replace,2V,NA,Right,NA,Idler - Front Right,0,Rule_1_3_289_296_383_384_509
2004-05-14,C,CAPITAL - UNDERCARRIAGE ROLLER CHOCKS,PM04,4720,NA,Superstructure,Track,NA,NA,NA,NA,Positional Term,MAIN FRAME,NA,Rule_1_70_273_491
2004-05-27,C,CHANGEOUT RH  NO1  TRACK ROLLER - CW,PM01,400.51,13,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No1,0,Rule_1_3_270_273_356_487
2004-05-28,C,CAPITAL - TRACK ROLLER INSTALATION FRAME,PM04,1171,1,NA,Track,NA,NA,NA,NA,NA,MAIN FRAME,NA,Rule_1_270_273
2005-01-22,C,CHANGEOUT RH  NO1  TRACK ROLLER - CW,PM01,7317.14,239,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No1,0,Rule_1_3_270_273_356_487
2005-03-02,C,R/H TRACK COME OFF.,PM06,2891.91,39,NA,Track,NA,NA,NA,Right,NA,TRACK FRAME - RIGHT HAND,NA,Rule_1_270_488
2005-04-10,C,CHANGEOUT LH NO 1 TRACK ROLLER - CW,PM01,18500.9,39,NA,Track,Replace,1,NA,Left,NA,TRACK ROLLER - LH No1,0,Rule_1_3_270_273_356_477
2005-05-04,C,REPAIR TRACK SHIELDS,PM01,369,24,NA,Track,Repair,1,NA,NA,NA,TRACK ASSEMBLIES,0,Rule_1_3_270_335
2005-06-24,C,CHANGEOUT RH  NO1  TRACK ROLLER - CW,PM01,3411.08,51,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No1,0,Rule_1_3_270_273_356_487
2005-06-28,C,CHANGEOUT RH NO 7 TRACK ROLLER - CW,PM01,0,4,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No7,0,Rule_1_3_270_273_356_487
2005-06-28,C,CHANGEOUT LH NO 7  TRACK ROLLER - CW,PM01,17527.58,0,NA,Track,Replace,1,NA,Left,NA,TRACK ROLLER - LH No7,0,Rule_1_3_270_273_356_477
2005-08-11,C,CHANGEOUT RH  NO2 TRACK ROLLER - CW,PM01,1154.86,44,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No2,0,Rule_1_3_270_273_356_487
2005-10-11,C,C/OUT RH NO'1 LOAD ROLLER (WARRANTY),PM01,481.68,61,NA,Track,Replace,1V,NA,Right,Warranty Item,TRACK ROLLER - R/H No1,0,Rule_1_3_273_359_487_497
2005-12-16,C,C/OUT LH NO-3 TRACK ROLLER- WARANTY.,PM01,433.18,66,NA,Track,Replace,1V,NA,Left,NA,TRACK ROLLER - LH No3,0,Rule_1_3_270_273_359_477
2005-12-16,C,C/OUT LH NO-1 TRACK ROLLER- WARRANTY,PM01,902.47,0,NA,Track,Replace,1V,NA,Left,Warranty Item,TRACK ROLLER - LH No1,0,Rule_1_3_270_273_359_477_497
2006-02-06,C,C/OUT LH NO-5 TRACK ROLLER,PM01,18648.69,52,NA,Track,Replace,1V,NA,Left,NA,TRACK ROLLER - LH No5,0,Rule_1_3_270_273_359_477
2006-03-14,C,REMOVE DUST COVERS FROM TRACK FRAMES,PM01,0,36,NA,Track,Replace,Install,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_93_270_355
2006-04-10,C,FIT TRACK GUIDE PLATES,PM01,136.09,27,NA,Wear Items_Track,Replace,Install,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_214_270_354
2006-05-02,C,C/OUT RH NO-2 TRACK ROLLER-WARRANTY,PM01,1053.34,22,NA,Track,Replace,1V,NA,Right,Warranty Item,TRACK ROLLER - R/H No2,0,Rule_1_3_270_273_359_487_497
2006-06-06,C,C/OUT RH NO-1 TRACK ROLLER-WARRANTY,PM01,749.18,35,NA,Track,Replace,1V,NA,Right,Warranty Item,TRACK ROLLER - R/H No1,0,Rule_1_3_270_273_359_487_497
2006-06-16,C,C/OUT RH NO-3 TRACK ROLLER-FAILED,PM01,17719.07,10,NA,Track,Replace,1V,Unspecified,Right,NA,TRACK ROLLER - R/H No3,0,Rule_1_3_270_273_359_441_487
2006-06-19,C,TRACK ROLLER ADRIFT,PM01,0,3,NA,Track,NA,NA,Structural Integrity,NA,NA,UNDERCARRIAGE,0,Rule_1_3_270_273_435
2006-06-20,C,C/OUT RH NO-4 TRACK ROLLER-FAILED,PM01,6392.11,1,NA,Track,Replace,1V,Unspecified,Right,NA,TRACK ROLLER - R/H No4,0,Rule_1_3_270_273_359_441_487
2006-06-27,C,C/OUT LH NO-2 TRACK ROLLER -FAILED,PM01,6358.12,7,NA,Track,Replace,1V,Unspecified,Left,NA,TRACK ROLLER - LH No2,0,Rule_1_3_270_273_359_441_477
2006-06-30,C,REPLACE MISSING RETAINERS IN TRACK ASSY,PM01,369.6,3,NA,Cover_Track,Replace,2V,Missing / Loose,NA,NA,TRACK ASSEMBLIES,0,Rule_1_3_92_270_361_362_409
2006-07-18,C,R/H NO 7 TRACK ROLLER BROKEN,PM01,18982.46,18,NA,Track,NA,NA,Structural Integrity,Right,NA,TRACK ROLLER - R/H No7,0,Rule_1_3_270_273_438_488
2006-07-31,C,C/OUT RH NO-6 TRACK ROLLER- BROKEN,PM01,21619.62,13,NA,Track,Replace,1V,Structural Integrity,Right,NA,TRACK ROLLER - R/H No6,0,Rule_1_3_270_273_359_438_487
2006-10-16,C,C/OUT LH NO-2 TRACK ROLLER-WARRANTY,PM01,1252.24,77,NA,Track,Replace,1V,NA,Left,Warranty Item,TRACK ROLLER - LH No2,0,Rule_1_3_270_273_359_477_497
2006-10-22,C,REPLACE MISSING CIRCLIP ON TRACK CHAIN,PM01,207.03,6,NA,Track,Replace,2V,Missing / Loose,NA,NA,UNDERCARRIAGE,0,Rule_1_3_270_361_362_409
2006-12-12,C,CHANGEOUT LH NO-6 TRACK ROLLER-WORN,PM01,15216.27,51,NA,Track,Replace,1,Structural Integrity,Left,NA,TRACK ROLLER - LH No6,0,Rule_1_3_270_273_356_434_477
2007-01-15,C,ROLLER NO2 RH U.S REMOVED,PM01,237.1,34,NA,Track,Replace,Install,NA,Right,NA,TRACK ROLLER - R/H No2,0,Rule_1_3_273_355_487
2007-01-16,C,CHANGEOUT RH NO-2 TRACK ROLLER - CW,PM01,839.26,1,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No2,0,Rule_1_3_270_273_356_487
2007-02-18,C,CHANGEOUT LH NO-7 TRACK ROLLER,PM01,15405.17,33,NA,Track,Replace,1,NA,Left,NA,TRACK ROLLERS,1,Rule_1_3_270_273_356_477
2007-04-05,C,CHANGEOUT LH NO-3 TRACK ROLLER-FAILED,PM01,1019.2,46,NA,Track,Replace,1,Unspecified,Left,NA,TRACK ROLLER - R/H No6,0,Rule_1_3_270_273_356_441_477
2007-05-10,C,repair r/h track circlip.b/m required,PM01,330.62,35,NA,Track,Repair,1,NA,Right,NA,TRACK FRAME - RIGHT HAND,0,Rule_1_3_270_335_488
2007-09-28,C,CHANGEOUT RH NO-7 TRACK ROLLER-BROKEN,PM01,17739.46,141,NA,Track,Replace,1,Structural Integrity,Right,NA,TRACK FRAME - RIGHT HAND,0,Rule_1_3_270_273_356_438_487
2007-11-26,C,CHANGEOUT RH NO-5 TRACK ROLLER,PM01,17194.88,59,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No5,1,Rule_1_3_270_273_356_487
2008-01-17,C,CHANGE OUT L/H # 4 TRACK ROLLER,PM01,17926.49,52,NA,Track,Replace,1,NA,Left,NA,TRACK ROLLER - LH No4,1,Rule_1_3_270_273_356_478
2008-01-18,C,CHANGEOUT LH NO5 TRACK ROLLER,PM01,18370.86,1,NA,Track,Replace,1,NA,Left,NA,TRACK ROLLER - LH No5,1,Rule_1_3_270_273_356_477
2008-02-04,C,CHANGEOUT LH NO1 TRACK ROLLER,PM01,17091.08,17,NA,Track,Replace,1,NA,Left,NA,TRACK ROLLER - LH No1,1,Rule_1_3_270_273_356_477
2008-02-04,C,CHANGEOUT RH NO1 TRACK ROLLER,PM01,17091.19,0,NA,Track,Replace,1,NA,Right,NA,TRACK ROLLER - R/H No1,1,Rule_1_3_270_273_356_487
2008-02-04,C,CHANGEOUT ~ LEFT HAND TRACK CHAIN,PM02,326173.52,0,NA,Track,Replace,1,NA,Left,NA,TRACK - LEFT,1,Rule_1_4_270_356_479
2008-02-04,C,CHANGEOUT ~ LEFT CARRIER ROLLERS,PM02,11706.58,0,NA,Track,Replace,1,NA,Left,NA,CARRIER ROLLERS,1,Rule_1_4_273_356_479
2008-02-04,C,CHANGEOUT ~ LEFT HAND TRACK ADJUSTER,PM02,12972.93,0,NA,Track,Minor Maint_Replace,1,NA,Left,NA,TRACK ADJUSTER CYLINDER - LEFT,1,Rule_1_4_270_309_356_479
2008-02-04,C,CHANGEOUT ~ RIGHT HAND TRACK CHAIN,PM02,0,0,NA,Track,Replace,1,NA,Right,NA,TRACK - RIGHT,1,Rule_1_4_270_356_486
2008-02-04,C,CHANGEOUT ~ RIGHT CARRIER ROLLERS,PM02,14815.2,0,NA,Track,Replace,1,NA,Right,NA,CARRIER ROLLERS,1,Rule_1_4_273_356_486
2008-02-04,C,CHANGEOUT ~ RIGHT HAND TRACK ADJUSTER,PM02,12972.93,0,NA,Track,Minor Maint_Replace,1,NA,Right,NA,TRACK ADJUSTER CYLINDER - RIGHT,1,Rule_1_4_270_309_356_486
2008-02-04,C,CHANGEOUT - FRONT IDLER LH,PM02,24746.4,0,NA,Idler,Replace,1,NA,Front_Left,NA,IDLER - LEFT,1,Rule_1_4_277_356_474_477
2008-02-04,C,CHANGEOUT - FRONT IDLER RH,PM02,24746.4,0,NA,Idler,Replace,1,NA,Front_Right,NA,IDLER - RIGHT,1,Rule_1_4_277_356_474_487
2008-03-14,C,CHANGE OUT DAMAGED IDLER CARRIERS,PM06,19200,39,NA,Idler,Replace,1,Structural Integrity,NA,NA,UNDERCARRIAGE,0,Rule_1_277_356_433
2008-03-16,C,LH N.O 1 ROLLER SEALS BURNT OUT,PM01,0,2,NA,Track,NA,NA,Smoke / Burning,Left,NA,TRACK ROLLER - LH No1,0,Rule_1_3_193_273_431_477
2008-03-16,C,RH N.O 1 ROLLER SEALS BURNT OUT,PM01,0,0,NA,Track,NA,NA,Smoke / Burning,Right,NA,TRACK ROLLER - R/H No1,0,Rule_1_3_193_273_431_487
2008-03-17,C,TRACK ROLLER-LH NO1 SEALS BURNT OUT,PM06,16714.12,1,NA,Track,NA,NA,Smoke / Burning,Left,NA,TRACK ROLLER - LH No1,0,Rule_1_193_270_273_431_477
2008-03-17,C,TRACK ROLLER-RH NO1 SEALS BURNT OUT,PM06,16997.99,0,NA,Track,NA,NA,Smoke / Burning,Right,NA,TRACK ROLLER - R/H No1,0,Rule_1_193_270_273_431_487
2008-10-13,C,CHANGEOUT R5 LOAD ROLLER,PM01,0,210,NA,Track,Replace,1,NA,NA,NA,TRACK ROLLER - R/H No5,0,Rule_1_3_273_356
2008-12-05,C,LH NO #2 TRACK ROLLER MISSING,PM01,41963.97,53,NA,Track,NA,NA,Missing / Loose,Left,NA,POWER CONSUMPTION - DRIVE,0,Rule_1_3_270_273_409_477
2008-12-05,C,RH NO #4 TRACK ROLLER BROKEN,PM01,1097.64,0,NA,Track,NA,NA,Structural Integrity,Right,NA,POWER CONSUMPTION - DRIVE,0,Rule_1_3_270_273_438_487
2009-04-27,C,INVESTIGATE SLOW LH TRACK,PM01,0,143,NA,Track,Repair,12,NA,Left,NA,PEDAL TRAVEL CONTROL - LEFT,0,Rule_1_3_270_348_477
2009-05-01,C,TRACK ROLLER RH No2 HAS FALLEN OUT,PM01,0,4,NA,Track,NA,NA,NA,Right,NA,TRACK ASSEMBLIES,0,Rule_1_3_270_273_487
2009-05-04,C,RH NO 2 TRACK ROLLER BROKEN,PM01,20530.34,3,NA,Track,NA,NA,Structural Integrity,Right,NA,MACHINE,0,Rule_1_3_270_273_438_487
2010-03-11,C,REPLACE REAR TRACK ROLLERS 6&7,PM01,2200.36,311,NA,Track,Replace,2V,NA,Rear,NA,TRACK ROLLERS,0,Rule_1_3_270_273_361_362_485
2010-03-29,C,REPLACE R/H No 7 REAR TRACK ROLLER,PM01,20209.75,18,NA,Track,Replace,2V,NA,Rear_Right,NA,TRACK ROLLER - LH No7,0,Rule_1_3_270_273_361_362_485_488
2010-03-29,C,CHANGEOUT - FRONT IDLER RH,PM02,29415.36,0,NA,Idler,Replace,1,NA,Front_Right,NA,IDLER - RIGHT,1,Rule_1_4_277_356_474_487
2010-05-03,C,CHANGE OUT  TRACK ROLLERS L/H SIDE,PM01,75399.23,35,NA,Track,Replace,1,NA,Left,NA,TRACK FRAME - LEFT HAND,0,Rule_1_3_270_273_356_478
2010-05-03,C,CHANGE OUT  TRACK ROLLERS RIGHT,PM01,53223.82,0,NA,Track,Replace,1,NA,Right,NA,TRACK FRAME - RIGHT HAND,0,Rule_1_3_270_273_356_486
2010-06-25,C,REPLACE L.H TRACK IDLER,PM01,1862.75,53,NA,Track_Idler,Replace,2V,NA,NA,NA,IDLER - LEFT,0,Rule_1_3_270_277_361_362
2010-06-26,C,CHANGEOUT - FRONT IDLER LH,PM02,29857.59,1,NA,Idler,Replace,1,NA,Front_Left,NA,IDLER - LEFT,1,Rule_1_4_277_356_474_477
2005-04-28,D,flush both idlers &refill with 9002,PM01,767.01,NA,NA,Idler,Minor Maint,13,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_305_349
2005-08-25,D,l/h idler stop plate missing,PM01,0,119,NA,Wear Items_Idler,NA,NA,Missing / Loose,Left,NA,TRACK - LEFT,0,Rule_1_3_223_305_440_509
2005-08-25,D,r/h idler riding on idler stop plate,PM01,0,0,NA,Wear Items_Idler,NA,NA,NA,Right,NA,TRACK - RIGHT,0,Rule_1_3_223_305_519
2006-07-04,D,RH track has come of idler SHD24,PM01,0,313,NA,Track_Idler,NA,NA,NA,Right,NA,TRACK FRAME - RIGHT HAND,0,Rule_1_3_298_305_518
2007-03-21,D,Crack on R/H track idler,PM01,327.53,260,NA,Track_Idler,NA,NA,Structural Integrity,Right,NA,IDLER,0,Rule_1_3_298_305_470_519
